date,time,root_url,file_name,file_down_url,files
2022-11-18,12:43:06,https://www.ine.cl/estadisticas/sociales/ingresos-y-gastos/encuesta-suplementaria-de-ingresos,Distribución de los ingresos en Chile - Síntesis de resultados (ESI 2010 - 2015),http://www.ine.cl/docs/default-source/encuesta-suplementaria-de-ingresos/publicaciones-y-anuarios/enfoques-y-otros-estudios/distribuci%C3%B3n-de-los-ingresos-en-chile-s%C3%ADntesis-de-resultados---esi-2010-2015.pdf?sfvrsn=c17b309d_3,
2022-11-18,12:43:06,https://www.ine.cl/estadisticas/sociales/ingresos-y-gastos/encuesta-suplementaria-de-ingresos,Enfoque de informalidad e ingresos (ESI Diciembre 2018),http://www.ine.cl/docs/default-source/encuesta-suplementaria-de-ingresos/publicaciones-y-anuarios/enfoques-y-otros-estudios/enfoque-de-informalidad-e-ingresos-diciembre-2018.pdf?sfvrsn=9de0c5a0_4,
2022-11-18,12:43:06,https://www.ine.cl/estadisticas/sociales/ingresos-y-gastos/encuesta-suplementaria-de-ingresos,Enfoque estadístico de género e ingresos (ESI 2010 - 2015),http://www.ine.cl/docs/default-source/encuesta-suplementaria-de-ingresos/publicaciones-y-anuarios/enfoques-y-otros-estudios/enfoque-estad%C3%ADstico-de-g%C3%A9nero-e-ingresos-esi-2010-2015.pdf?sfvrsn=4c64b06c_3,
2022-11-18,12:43:06,https://www.ine.cl/estadisticas/sociales/censos-de-poblacion-y-vivienda/censo-de-poblacion-y-vivienda,Presentación de la segunda entrega de resultados Censo 2017,http://www.ine.cl/docs/default-source/censo-de-poblacion-y-vivienda/publicaciones-y-anuarios/2017/publicaci%C3%B3n-de-resultados/presentacion_de_la_segunda_entrega_de_resultados_censo2017.pdf?sfvrsn=2fb08fd9_6,
2022-11-18,12:43:06,https://www.ine.cl/estadisticas/sociales/censos-de-poblacion-y-vivienda/censo-de-poblacion-y-vivienda,Presentación resultados definitivos Censo 2017,http://www.ine.cl/docs/default-source/censo-de-poblacion-y-vivienda/publicaciones-y-anuarios/2017/publicaci%C3%B3n-de-resultados/presentacion_resultados_definitivos_censo2017.pdf?sfvrsn=a2558ec0_6,
2022-11-18,12:43:06,https://www.ine.cl/estadisticas/sociales/censos-de-poblacion-y-vivienda/censo-de-poblacion-y-vivienda,Síntesis de resultados Censo 2017,http://www.ine.cl/docs/default-source/censo-de-poblacion-y-vivienda/publicaciones-y-anuarios/2017/publicaci%C3%B3n-de-resultados/sintesis-de-resultados-censo2017.pdf?sfvrsn=1b2dfb06_6,
2022-11-18,12:43:06,https://www.ine.cl/estadisticas/economia/comercio-servicios-y-turismo/ventas-de-servicios,Boletín sectores económicos Índices de Ventas de Servicios (IVS) agosto 2022,http://www.ine.cl/docs/default-source/ventas-de-servicios/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndices-de-ventas-de-servicios-(ivs)-agosto-2022.pdf?sfvrsn=3c251543_4,
2022-11-18,12:43:06,https://www.ine.cl/estadisticas/economia/comercio-servicios-y-turismo/ventas-de-servicios,Boletín sectores económicos Índices de Ventas de Servicios (IVS) julio 2022,http://www.ine.cl/docs/default-source/ventas-de-servicios/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndices-de-ventas-de-servicios-(ivs)-julio-2022.pdf?sfvrsn=b3329126_4,
2022-11-18,12:43:06,https://www.ine.cl/estadisticas/economia/comercio-servicios-y-turismo/ventas-de-servicios,Boletín sectores económicos Índices de Ventas de Servicios (IVS) septiembre 2022,http://www.ine.cl/docs/default-source/ventas-de-servicios/boletines/2022/bolet%C3%ADn-sectores-econ%C3%B3micos-%C3%ADndices-de-ventas-de-servicios-(ivs)-septiembre-2022.pdf?sfvrsn=74fd9f9c_4,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/mercado-laboral/estadisticas-en-base-a-registros-administrativos,diciembre 2021,http://www.ine.cl/docs/default-source/estadisticas-registros-administrativos/boletines/tasas-de-rotaci%C3%B3n-laboral/2022/diciembre-2021.pdf?sfvrsn=77bb6c63_11,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/trabajo-infantil-y-adolescente,Códigos de ocupación adaptados a las actividades de niños y adolescentes,http://www.ine.cl/docs/default-source/trabajo-infantil-y-adolescente/publicaciones-y-anuarios/publicaciones/codigosdeocupacion.xls?sfvrsn=60da6262_4,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/trabajo-infantil-y-adolescente,Dimensiones y tipos de peores formas de trabajo infantil,http://www.ine.cl/docs/default-source/trabajo-infantil-y-adolescente/publicaciones-y-anuarios/publicaciones/dimensionesycategorias.pdf?sfvrsn=c23ef732_6,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/trabajo-infantil-y-adolescente,Infancia y Adolescencia en Chile - Censos 1992 / 2002,http://www.ine.cl/docs/default-source/trabajo-infantil-y-adolescente/publicaciones-y-anuarios/publicaciones/infanciayadolescencia.pdf?sfvrsn=e9df8291_4,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/mercado-laboral/condiciones-de-empleo-y-relaciones-laborales,Ficha Técnica Encuesta Laboral 2019 (Encla),http://www.ine.cl/docs/default-source/condiciones-de-empleo-y-relaciones-laborales/metadatos/documentos/201229_chl-ine-encla-2019-v01.pdf?sfvrsn=4b6e729_8,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/mercado-laboral/condiciones-de-empleo-y-relaciones-laborales,Informe de metodología del diseño muestral,http://www.ine.cl/docs/default-source/condiciones-de-empleo-y-relaciones-laborales/metodolog%C3%ADas/documentos/1220_chl-ine-encla-2019-v01-ddmu.pdf?sfvrsn=b80da9d5_6,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/mercado-laboral/condiciones-de-empleo-y-relaciones-laborales,Informe metodológico,http://www.ine.cl/docs/default-source/condiciones-de-empleo-y-relaciones-laborales/metodolog%C3%ADas/documentos/201229_chl-ine-encla-2019-v01-dmet.pdf?sfvrsn=5c4cd2f6_6,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/discapacidad,Informe Ejecutivo VI Región de O'Higgins,http://www.ine.cl/docs/default-source/discapacidad/publicaciones-y-anuarios/primer-estudio-nacional-de-la-discapacidad-en-chile-endisc-cif-chile-2004/informe-ejecutivo-region-de-ohiggins.pdf?sfvrsn=81b0f66b_6,
2022-11-18,12:43:07,https://www.ine.cl/estadisticas/sociales/condiciones-de-vida-y-cultura/discapacidad,Informe Ejecutivo XII Región de Magallanes,http://www.ine.cl/docs/default-source/discapacidad/publicaciones-y-anuarios/primer-estudio-nacional-de-la-discapacidad-en-chile-endisc-cif-chile-2004/informe-ejecutivo-xii-regi%C3%B3n-de-magallanes.pdf?sfvrsn=1122bf94_2,
